lineId,movieId,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,production_countries,poster_path,production_companies_name,writers,directors,actors,key_words
42,tt0027630,Follow the Fleet,Follow the Fleet,1936,110,"['Comedy', 'Musical', 'Romance']",7.1,4973,['États-Unis'],/8crR3tx6JapNwH4WcrxDkOaDkRE.jpg,['RKO Radio Pictures'],"['Dwight Taylor', 'Allan Scott', 'Hubert Osborne', 'Lew Lipton', 'Dorothy Yost']",['Mark Sandrich'],"['Fred Astaire', 'Ginger Rogers', 'Randolph Scott', 'Harriet Nelson', 'Astrid Allwyn', 'Betty Grable', 'Harry Beresford', 'Russell Hicks', 'Brooks Benedict', 'Ray Mayer']","['dancing', 'navy', 'san francisco, california', 'show business', 'musical', 'tap dancing', 'u.s. navy', 'based on play or musical', 'remake', 'ballroom dancing', 'singing', 'black and white', 'sailor', 'showbiz', 'taxi dancer', 'dance number', 'dance team', 'dance film', 'jazz dancer', 'sisters', 'boat repair']"
43,tt0027686,Gold Diggers of 1937,Gold Diggers of 1937,1936,101,"['Comedy', 'Musical', 'Romance']",6.4,1332,['États-Unis'],/5m02wlrOrt61BXskXVeyHFi8pwN.jpg,['Warner Bros. Pictures'],"['Warren Duff', 'Richard Maibaum', 'Michael Wallace', 'George Haight']",['Lloyd Bacon'],"['Dick Powell', 'Joan Blondell', 'Glenda Farrell', 'Victor Moore', 'Lee Dixon', 'Osgood Perkins', 'Charles D. Brown', 'Rosalind Marquis', 'Irene Ware', 'William B. Davidson']","['show business', 'musical', 'insurance fraud', 'based on play or musical', 'theatrical producer', 'insurance agent', 'insurance policy', 'chorus girl', 'broadway show', 'crooked partner', 'show girls', 'musical show', 'dancing girls']"
44,tt0027884,Libeled Lady,Libeled Lady,1936,98,"['Comedy', 'Romance']",7.8,9504,['États-Unis'],/mu2zGdHZJ9IASvnQktjGLZ4kU13.jpg,['Metro-Goldwyn-Mayer'],"['Maurine Dallas Watkins', 'Howard Emmett Rogers', 'George Oppenheimer', 'Wallace Sullivan']",['Jack Conway'],"['Jean Harlow', 'William Powell', 'Myrna Loy', 'Spencer Tracy', 'Walter Connolly', 'Charley Grapewin', 'Cora Witherspoon', 'E.E. Clive', 'Bunny Beatty', 'Otto Yamaoka']","['newspaper', 'fishing', 'marriage', 'love', 'lawyer', 'reporter', 'wedding', 'divorce', 'screwball comedy', 'high society', 'editor', 'libel']"
45,tt0027969,The Milky Way,The Milky Way,1936,89,"['Comedy', 'Family', 'Sport']",6.5,1944,['États-Unis'],/kSbzM4MI4K2h0R3jBu9N73Zhseq.jpg,['Paramount'],"['Grover Jones', 'Frank Butler', 'Richard Connell', 'Lynn Root', 'Harry Clork', 'Doris Malloy']","['Leo McCarey', 'Ray McCarey', 'Norman Z. McLeod']","['Harold Lloyd', 'Adolphe Menjou', 'Verree Teasdale', 'Helen Mack', 'William Gargan', 'George Barbier', 'Dorothy Wilson', 'Lionel Stander', 'Charles Lane', 'Marjorie Gateson']","['milkman', 'fixed fight']"
46,tt0027978,My Father Was Right,Mon père avait raison,1936,95,['Comedy'],6.7,388,['France'],/8FIhabFjqDfCCOm5afSa2HgiNSZ.jpg,['Cinéas'],['Sacha Guitry'],['Sacha Guitry'],"['Sacha Guitry', 'Gaston Dubosc', 'Serge Grave', 'Paul Bernard', 'Jacqueline Delubac', 'Betty Daussmond', 'Robert Seller', 'Pauline Carton', 'Marcel Lévesque', 'Simone Paris']",[]
47,tt0028010,My Man Godfrey,My Man Godfrey,1936,94,"['Comedy', 'Drama', 'Romance']",7.9,28087,['États-Unis'],/wtfOW7fIxBZWY78rvUoPpWhMSiR.jpg,['Universal Pictures'],"['Morrie Ryskind', 'Eric Hatch', 'Zoe Akins', 'Gregory La Cava', 'Robert Presnell Sr.']",['Gregory La Cava'],"['William Powell', 'Carole Lombard', 'Alice Brady', 'Gail Patrick', 'Eugene Pallette', 'Jean Dixon', 'Alan Mowbray', 'Mischa Auer', 'Pat Flaherty', 'Robert Light']","['lovesickness', 'butler', 'scavenger hunt', 'black and white', 'screwball comedy', 'socialite', 'depression era', 'high society', 'lovesick', 'mentor protégé relationship', 'protégé', 'city dump', 'idle rich', 'propriety']"
48,tt0028092,Pennies from Heaven,Pennies from Heaven,1936,81,"['Comedy', 'Drama', 'Music']",6.6,856,['États-Unis'],/1qpr2k4IQCCuRGnCcOnBGxJYrWE.jpg,['Columbia Pictures'],"['Katherine Leslie Moore', 'William Rankin', 'Jo Swerling']",['Norman Z. McLeod'],"['Bing Crosby', 'Madge Evans', 'Edith Fellows', 'Louis Armstrong', 'Donald Meek', 'John Gallaudet', 'William Stack', 'Nana Bryant', 'Tom Dugan', 'Nydia Westman']","['singer', 'welfare', 'welfare worker']"
49,tt0028355,Theodora Goes Wild,Theodora Goes Wild,1936,94,"['Comedy', 'Mystery', 'Romance']",7.1,3201,['États-Unis'],/rCrLr32lMOeqKHrBuxAPYpDEDJX.jpg,['Columbia Pictures'],"['Sidney Buchman', 'Mary Eunice McCarthy']",['Richard Boleslawski'],"['Irene Dunne', 'Melvyn Douglas', 'Thomas Mitchell', 'Thurston Hall', 'Elisabeth Risdon', 'Margaret McWade', 'Spring Byington', 'Nana Bryant', 'Henry Kolker', 'Leona Maricle']","['small town', 'connecticut', 'bestseller', 'screwball comedy']"
50,tt0028505,Wife vs. Secretary,Wife vs. Secretary,1936,88,"['Comedy', 'Drama', 'Romance']",7.0,4178,['États-Unis'],/ufPxYmsDDGNUv2qbAtZhXr5m4rU.jpg,['Metro-Goldwyn-Mayer'],"['Norman Krasna', 'John Lee Mahin', 'Faith Baldwin', 'Alice Duer Miller']",['Clarence Brown'],"['Clark Gable', 'Jean Harlow', 'Myrna Loy', 'May Robson', 'George Barbier', 'James Stewart', 'Hobart Cavanaugh', 'Tom Dugan', 'Gilbert Emery', 'Marjorie Gateson']","['wife', 'magazine', 'secretary', 'business trip', 'publisher']"
51,tt0028597,The Awful Truth,The Awful Truth,1937,90,"['Comedy', 'Romance']",7.6,22935,['États-Unis'],/2VtsJoxvjpcMpwh0gweS8IMfHxO.jpg,['Columbia Pictures'],"['Viña Delmar', 'Arthur Richman', 'Sidney Buchman']",['Leo McCarey'],"['Irene Dunne', 'Cary Grant', 'Ralph Bellamy', ""Alexander D'Arcy"", 'Cecil Cunningham', 'Molly Lamont', 'Esther Dale', 'Joyce Compton', 'Robert Allen', 'Robert Warwick']","['husband wife relationship', 'upper class', 'aunt niece relationship', 'romcom', 'aunt', 'neighbor', 'misunderstanding', 'divorce', 'dog', 'heiress', 'screwball comedy', 'nightclub singer', 'wealthy man', 'romantic misunderstanding', 'suspiciousness', 'relationship sabotage', 'mischievous', 'pet custody', 'impending divorce', 'comedy of remarriage', 'romantic']"
52,tt0028676,Café Metropole,Café Metropole,1937,83,"['Comedy', 'Drama', 'Romance']",6.6,781,['États-Unis'],/oIrNq41NeMsxfVxnn7Lgt69Tn0c.jpg,['20th Century Fox'],"['Jacques Deval', 'Gregory Ratoff']",['Edward H. Griffith'],"['Loretta Young', 'Tyrone Power', 'Adolphe Menjou', 'Gregory Ratoff', 'Gregory Ratoff', 'Charles Winninger', 'Helen Westley', 'Christian Rub', 'Ferdinand Gottschalk', 'Georges Renavent', 'Leonid Kinskey']","['love at first sight', 'gambling debt', 'restaurant owner', 'disguise', 'millionaire', 'heiress', 'russian prince', 'fancy restaurant', 'imposture']"
53,tt0028705,Champagne Waltz,Champagne Waltz,1937,85,['Comedy'],6.1,82,['États-Unis'],/pkRVTIWAWir2WfpRICKVCAqFddh.jpg,['Paramount'],"['Frank Butler', 'Don Hartman', 'H.S. Kraft', 'Billy Wilder']",['A. Edward Sutherland'],"['Gladys Swarthout', 'Fred MacMurray', 'Jack Oakie', 'Veloz', 'Yolanda', 'Herman Bing', 'Fritz Leiber', 'Vivienne Osborne', 'Frank Forest', 'Benny Baker']","['nightclub', 'vienna opera']"
54,tt0029002,History Is Made at Night,History Is Made at Night,1937,97,"['Comedy', 'Drama', 'Romance']",7.4,2825,['États-Unis'],/uINTStWWbJGQKQ58EsW1eAcha65.jpg,['Walter Wanger Productions'],"['Gene Towne', 'C. Graham Baker', 'Vincent Lawrence', 'David Hertz', 'Frank Borzage']",['Frank Borzage'],"['Charles Boyer', 'Jean Arthur', 'Leo Carrillo', 'Colin Clive', 'Ivan Lebedeff', 'George Meeker', 'Lucien Prival', 'George Davis', 'Bobby Barber', 'Phyllis Barry']","['paris, france', 'blackmail', 'iceberg', 'restaurant', 'ocean liner', 'divorce', 'chef', 'headwaiter']"
55,tt0029036,I Met Him in Paris,I Met Him in Paris,1937,86,"['Comedy', 'Romance']",6.1,585,['États-Unis'],/9oNvxtXO7QdPP6gFrgyAqW8UYWE.jpg,['Paramount'],"['Claude Binyon', 'Helen Meinardi']",['Wesley Ruggles'],"['Claudette Colbert', 'Melvyn Douglas', 'Robert Young', 'Lee Bowman', 'Mona Barrie', 'George Davis', 'Fritz Feld', 'Rudolph Anders', 'Alexander Cross', 'George Sorel']","['sleigh', 'switzerland', 'train', 'bobsled']"
56,tt0029082,The King and the Chorus Girl,The King and the Chorus Girl,1937,94,"['Comedy', 'Romance']",6.2,514,['États-Unis'],/mYR2MsK8FnDn84eMNrMKW9k7P8W.jpg,['Warner Bros. Pictures'],"['Norman Krasna', 'Groucho Marx', 'Julius J. Epstein', 'Arthur Sheekman']",['Mervyn LeRoy'],"['Fernand Gravey', 'Joan Blondell', 'Edward Everett Horton', 'Alan Mowbray', 'Mary Nash', 'Jane Wyman', 'Luis Alberni', 'Kenny Baker', 'Al Shaw', 'Sam Lee']","['love', 'king', 'chorus girl', 'monarch']"
57,tt0029120,The Last of Mrs. Cheyney,The Last of Mrs. Cheyney,1937,98,"['Comedy', 'Drama', 'Romance']",6.4,1791,['États-Unis'],/lWt6jQTAsVPeJpN60UNP2tDkxwM.jpg,['Metro-Goldwyn-Mayer'],"['Leon Gordon', 'Samson Raphaelson', 'Monckton Hoffe', 'Frederick Lonsdale', 'George Oppenheimer']","['Richard Boleslawski', 'Dorothy Arzner', 'George Fitzmaurice']","['Robert Montgomery', 'Joan Crawford', 'William Powell', 'Frank Morgan', 'Jessie Ralph', 'Nigel Bruce', 'Phyllis Clare', 'Benita Hume', 'Ralph Forbes', 'Aileen Pringle']","['london, england', 'butler', 'auction', 'pearl necklace', 'criminal gang', 'woman director', 'confidence man', 'love tested', 'con woman', 'british society', 'jewel thieves', 'rivals to lovers', 'con artists']"
58,tt0029170,Love and Hisses,Love and Hisses,1937,82,"['Comedy', 'Music']",6.2,57,['États-Unis'],/9TLgFNBmQFEy2QkguTHzqD2YUwg.jpg,['20th Century Fox'],"['Curtis Kenyon', 'Art Arthur']",['Sidney Lanfield'],"['Walter Winchell', 'Ben Bernie', 'Simone Simon', 'Bert Lahr', 'Joan Davis', 'Dick Baldwin', 'Ruth Terry', 'Douglas Fowley', 'Chick Chandler', 'Charles Williams']","['musical', 'feud']"
59,tt0029210,Two Merry Adventurers,"Der Mann, der Sherlock Holmes war",1937,116,"['Comedy', 'Crime', 'Romance']",7.0,1053,['Allemagne'],/zvLpnsjwKK9gudKWLYl15oexjG.jpg,['UFA'],"['Robert A. Stemmle', 'Karl Hartl']",['Karl Hartl'],"['Hans Albers', 'Heinz Rühmann', 'Marieluise Claudius', 'Hansi Knoteck', 'Hilde Weissner', 'Günther Ballier', 'Paul Bildt', 'Erich Dunskus', 'Angelo Ferrari', 'Lothar Geist']","['detective', 'parody', 'sherlock holmes']"
60,tt0029347,One Hundred Men and a Girl,One Hundred Men and a Girl,1937,84,"['Comedy', 'Drama', 'Music']",6.7,1358,['États-Unis'],/l1VfhpfEyrrTYcKygck5g88SgTI.jpg,['Universal Pictures'],"['Bruce Manning', 'Charles Kenyon', 'James Mulhauser', 'Hanns Kräly']",['Henry Koster'],"['Deanna Durbin', 'Adolphe Menjou', 'Alice Brady', 'Leopold Stokowski', 'Eugene Pallette', 'Mischa Auer', 'Billy Gilbert', 'Alma Kruger', 'J. Scott Smart', 'Jed Prouty']",['musical']
61,tt0029391,The Perfect Specimen,The Perfect Specimen,1937,97,"['Comedy', 'Romance']",6.6,482,['États-Unis'],/uti8s2k5IHMGiQa1GtI9ETe0diw.jpg,['Warner Bros. Pictures'],"['Norman Reilly Raine', 'Lawrence Riley', 'Brewster Morse', 'Fritz Falkenstein', 'Samuel Hopkins Adams']",['Michael Curtiz'],"['Errol Flynn', 'Joan Blondell', 'Hugh Herbert', 'Edward Everett Horton', 'Dick Foran', 'Beverly Roberts', 'May Robson', 'Allen Jenkins', 'Dennie Moore', ""Hugh O'Connell""]","['love', 'on the run', 'screwball comedy']"
62,tt0029454,Quality Street,Quality Street,1937,83,"['Comedy', 'Drama', 'Romance']",6.2,1369,['États-Unis'],/vJMc603jOGSdETSAoBS2ccn4MYG.jpg,['RKO Radio Pictures'],"['J.M. Barrie', 'Allan Scott', 'Mortimer Offner', 'Jack Townley']",['George Stevens'],"['Katharine Hepburn', 'Franchot Tone', 'Eric Blore', 'Fay Bainter', 'Cora Witherspoon', 'Estelle Winwood', 'Sherwood Bailey', 'William Bakewell', 'Joan Fontaine', 'Helena Grant']","['school', 'maid', 'spinster', '19th century']"
63,tt0029583,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,1937,83,"['Adventure', 'Animation', 'Family']",7.6,235095,['États-Unis'],/9QKUh9UuIIT2ZA9Rby9R6vtNRKa.jpg,['Walt Disney Productions'],"['Jacob Grimm', 'Wilhelm Grimm', 'Ted Sears', 'Richard Creedon', 'Otto Englander', 'Dick Rickard', 'Earl Hurd', 'Merrill De Maris', 'Dorothy Ann Blank', 'Webb Smith']","['William Cottrell', 'David Hand', 'Wilfred Jackson', 'Larry Morey', 'Perce Pearce', 'Ben Sharpsteen']","['Adriana Caselotti', 'Adriana Caselotti', 'Harry Stockwell', 'Harry Stockwell', 'Lucille La Verne', 'Lucille La Verne', 'Lucille La Verne', 'Lucille La Verne', 'Roy Atwell', 'Roy Atwell', 'Stuart Buchanan', 'Stuart Buchanan', 'Eddie Collins', 'Eddie Collins', 'Eddie Collins', 'Eddie Collins', 'Pinto Colvig', 'Pinto Colvig', 'Pinto Colvig', 'Pinto Colvig', 'Pinto Colvig', 'Pinto Colvig', 'Marion Darlington', 'Marion Darlington', 'Billy Gilbert', 'Billy Gilbert', 'Otis Harlan', 'Otis Harlan']","['witch', 'dying and death', 'princess', 'becoming an adult', 'dwarf', 'poison', 'sadness', 'queen', 'attempted murder', 'cartoon', 'villain', 'miner', 'apple', 'candlelight vigil', 'evil queen', 'based on fairy tale', 'magic mirror', 'good versus evil', 'seven dwarfs', 'whimsical', 'awestruck', 'straightforward']"
64,tt0029611,Storm in a Teacup,Storm in a Teacup,1937,87,"['Comedy', 'Romance']",6.6,1271,['Royaume-Uni'],/YmBGnY5v6PZYCYjXjvv4qKDQhH.jpg,"['London Films Productions', 'Victor Saville Productions']","['Bruno Frank', 'James Bridie', 'Ian Dalrymple', 'Donald Bull']","['Ian Dalrymple', 'Victor Saville']","['Vivien Leigh', 'Rex Harrison', 'Cecil Parker', 'Sara Allgood', 'Ursula Jeans', 'Gus McNaughton', 'Edgar K. Bruce', 'Robert Hale', 'Quinton McPherson', 'Arthur Wontner']","['politics', 'scotland', 'politician', 'reporter']"
65,tt0029626,"Swing High, Swing Low","Swing High, Swing Low",1937,92,"['Comedy', 'Drama', 'Musical']",6.1,967,['États-Unis'],/7MrA8y3m3VgGdv3gdUqFuA9TeP2.jpg,['Paramount'],"['Virginia Van Upp', 'Oscar Hammerstein II', 'George Manker Watters', 'Arthur Hopkins', 'Walter DeLeon', 'Francis Martin']",['Mitchell Leisen'],"['Carole Lombard', 'Fred MacMurray', 'Charles Butterworth', 'Jean Dixon', 'Dorothy Lamour', 'Harvey Stephens', 'Cecil Cunningham', 'Charles Arnt', 'Franklin Pangborn', 'Anthony Quinn']","['musical', 'trumpet']"
66,tt0029682,Topper,Topper,1937,97,"['Comedy', 'Fantasy', 'Romance']",7.2,8941,['États-Unis'],/f7pJvv6Wxnnp4RuU0c7dLV8EZNR.jpg,['Hal Roach Studios'],"['Jack Jevne', 'Eric Hatch', 'Eddie Moran', 'Thorne Smith']",['Norman Z. McLeod'],"['Cary Grant', 'Constance Bennett', 'Roland Young', 'Billie Burke', 'Alan Mowbray', 'Eugene Pallette', 'Arthur Lake', 'Hedda Hopper', 'Virginia Sale', 'Theodore von Eltz']","['banker', 'based on novel or book', 'bank', 'car accident', 'anger', 'ghost', 'accident']"
67,tt0029695,True Confession,True Confession,1937,85,"['Comedy', 'Crime']",6.6,1855,['États-Unis'],/t80JoyYUBJwNJxT3pgGfvTNyOwq.jpg,['Paramount'],"['Claude Binyon', 'Louis Verneuil', 'Georges Berr']",['Wesley Ruggles'],"['Carole Lombard', 'Fred MacMurray', 'John Barrymore', 'Una Merkel', 'Porter Hall', 'Edgar Kennedy', 'Lynne Overman', 'Irving Bacon', 'Fritz Feld', 'Richard Carle']","['court case', 'falsely accused', 'blackmail', 'liar', 'false accusations', 'attempted rape', 'defense attorney', 'screwball', 'murder trial', 'accused of murder', 'wrongly accused', 'wrongfully accused', 'innocent man accused of murder']"
68,tt0029744,Wake Up and Live,Wake Up and Live,1937,91,"['Comedy', 'Music', 'Romance']",6.8,170,['États-Unis'],/8vfhsrSNOPK2SrMEdBUKmpmvO2h.jpg,['20th Century Fox'],"['Harry Tugend', 'Jack Yellen', 'Curtis Kenyon', 'Dorothea Brande']",['Sidney Lanfield'],"['Walter Winchell', 'Ben Bernie', 'Alice Faye', 'Patsy Kelly', 'Ned Sparks', 'Jack Haley', 'Walter Catlett', 'Grace Bradley', 'Joan Davis', 'Leah Ray']",[]
69,tt0029761,When You're in Love,When You're in Love,1937,110,"['Comedy', 'Musical', 'Romance']",6.2,508,[],/bcrdOgwpxAkbRxPcltfpgOtD4ZD.jpg,['Columbia Pictures'],"['Ethel Hill', 'Robert Riskin', 'Cedric Worth']","['Robert Riskin', 'Harry Lachman']","['Grace Moore', 'Cary Grant', 'Aline MacMahon', 'Henry Stephenson', 'Thomas Mitchell', 'Catherine Doucet', 'Luis Alberni', 'Gerald Oliver Smith', 'Emma Dunn', 'George C. Pearce']",['musical']
70,tt0029947,Bringing Up Baby,Bringing Up Baby,1938,102,['Comedy'],7.8,69491,['États-Unis'],/vTNNOtemaYmtx3k2NpsLMRJKEwZ.jpg,['RKO Radio Pictures'],"['Dudley Nichols', 'Hagar Wilde']",['Howard Hawks'],"['Katharine Hepburn', 'Cary Grant', 'Charles Ruggles', 'Walter Catlett', 'Barry Fitzgerald', 'May Robson', 'Fritz Feld', 'Leona Roberts', 'George Irving', 'Tala Birell']","['prison', 'donation', 'museum', 'zoo', 'affectation', 'paleontologist', 'leopard', 'bone', 'cross dressing', 'black and white', 'psychiatrist', 'screwball comedy', 'lighthearted', 'audacious', 'cheerful']"
71,tt0030063,The Divorce of Lady X,The Divorce of Lady X,1938,91,"['Comedy', 'Drama', 'Romance']",6.6,1770,['Royaume-Uni'],/hJIu073QhiXdxOYlmA07yNRPFRP.jpg,"['London Films Productions', 'United Artists']","['Lajos Biró', 'Ian Dalrymple', 'Arthur Wimperis', 'Gilbert Wakefield', 'Robert E. Sherwood']",['Tim Whelan'],"['Merle Oberon', 'Laurence Olivier', 'Binnie Barnes', 'Ralph Richardson', 'Morton Selten', 'J.H. Roberts', 'Gertrude Musgrove', 'Gus McNaughton', 'H.B. Hallam', 'Eileen Peel']","['hotel', 'romcom', 'lawyer', 'misunderstanding', 'divorce', 'screwball comedy', 'mischievous', 'comedy of remarriage', 'romantic', 'comedy of manners']"
72,tt0030108,Everybody Sing,Everybody Sing,1938,91,"['Comedy', 'Musical', 'Romance']",6.2,703,['États-Unis'],/eUoJJAFXe3KIdLFQlHzIxFRVmxC.jpg,['Metro-Goldwyn-Mayer'],"['Florence Ryerson', 'Edgar Allan Woolf', 'James Gruen', 'Bert Kalmar', 'Milton Merlin', 'Harry Ruby', 'Dalton Trumbo']",['Edwin L. Marin'],"['Allan Jones', 'Judy Garland', 'Fanny Brice', 'Reginald Owen', 'Billie Burke', 'Reginald Gardiner', 'Lynne Carver', 'Helen Troy', 'Monty Woolley', 'Adia Kuznetzoff']","['musical', 'dysfunctional family', 'neglected child', 'blackface', 'interclass romance']"
73,tt0030127,The Baker's Wife,La femme du boulanger,1938,133,"['Comedy', 'Drama']",7.5,2638,['France'],/a1vdBRiPrtZwsCbGjTkg9WPwpkX.jpg,['Les Films Marcel Pagnol'],"['Jean Giono', 'Marcel Pagnol']",['Marcel Pagnol'],"['Raimu', 'Ginette Leclerc', 'Fernand Charpin', 'Robert Vattier', 'Charles Blavette', 'Robert Bassac', 'Marcel Maupi', 'Alida Rouffe', 'Odette Roger', 'Yvette Fournier']",[]
74,tt0030151,Four's a Crowd,Four's a Crowd,1938,93,"['Comedy', 'Romance']",6.3,1416,['États-Unis'],/5MXJZSYv2qowp2YUByNeXXHrHb6.jpg,['Warner Bros. Pictures'],"['Casey Robinson', 'Sig Herzig', 'Wallace Sullivan']",['Michael Curtiz'],"['Errol Flynn', 'Olivia de Havilland', 'Rosalind Russell', 'Patric Knowles', 'Walter Connolly', 'Hugh Herbert', 'Melville Cooper', 'Franklin Pangborn', 'Herman Bing', 'Margaret Hamilton']","['newspaper', 'reporter']"
75,tt0030213,Happy Landing,Happy Landing,1938,102,"['Comedy', 'Music', 'Romance']",6.2,211,['États-Unis'],/flG1vX1aHiJ8pjndcyqpMKvceIQ.jpg,['20th Century Fox'],"['Milton Sperling', 'Boris Ingster']",['Roy Del Ruth'],"['Sonja Henie', 'Don Ameche', 'Jean Hersholt', 'Ethel Merman', 'Cesar Romero', 'Billy Gilbert', 'Raymond Scott', 'Wally Vernon', 'Leah Ray', 'Steve Condos']","['sports', 'skating', 'figure skating']"
76,tt0030241,Holiday,Holiday,1938,95,"['Comedy', 'Romance']",7.7,19684,['États-Unis'],/vTswoixIge9o84NLlWGaWl5lrHO.jpg,['Columbia Pictures'],"['Donald Ogden Stewart', 'Sidney Buchman', 'Philip Barry']",['George Cukor'],"['Katharine Hepburn', 'Cary Grant', 'Doris Nolan', 'Lew Ayres', 'Edward Everett Horton', 'Henry Kolker', 'Binnie Barnes', 'Jean Dixon', 'Henry Daniell', 'Harry Allen']","[""new year's eve"", 'sibling relationship', 'holiday', 'romcom', 'sister', 'free spirit', 'best friend', 'mansion', 'alcoholic', 'millionaire', 'screwball comedy', 'stubbornness', 'marriage engagement', 'high society', 'social class', 'christmas', 'college professor', 'drunkard', 'wealthy family']"
77,tt0030252,Hotel du Nord,Hôtel du Nord,1938,83,"['Comedy', 'Drama', 'Romance']",7.5,3519,['France'],/18VMpy9IGsyKM9v7mfG2L7kXkj6.jpg,"[""Societé d'Exploitation et de Distribution de Films (SEDIF)"", 'Impérial Film']","['Eugène Dabit', 'Henri Jeanson', 'Jean Aurenche']",['Marcel Carné'],"['Annabella', 'Jean-Pierre Aumont', 'Louis Jouvet', 'Arletty', 'Paulette Dubost', 'Andrex', 'André Brunot', 'Henri Bosc', 'Marcel André', 'Bernard Blier']","['hotel', 'prostitute', 'france', 'sexual freedom', 'prison visit', 'blood transfusion', 'suicide pact', 'sexual liberation', 'sexually aggressive woman', 'young lovers', 'canal locks', 'bohemians', 'wife swapping', 'suicide by gun']"
78,tt0030396,The Mad Miss Manton,The Mad Miss Manton,1938,80,"['Comedy', 'Mystery']",6.7,3090,['États-Unis'],/9TUiHFtWkjD99yssQYi4wc3HkB7.jpg,['RKO Radio Pictures'],"['Philip G. Epstein', 'Wilson Collison', 'Fred F. Finklehoffe', 'Arthur Kober', 'John Monks Jr.', 'Hal Yates']",['Leigh Jason'],"['Barbara Stanwyck', 'Henry Fonda', 'Sam Levene', 'Frances Mercer', 'Stanley Ridges', 'Whitney Bourne', 'Vickie Lester', 'Ann Evers', ""Catherine O'Quinn"", 'Linda Perry']","['gangster', 'madcap comedy', 'screwball comedy', 'socialite', 'prankster', 'investigative journalism', 'murder mystery', 'libel suit']"
79,tt0030535,Out West with the Hardys,Out West with the Hardys,1938,84,"['Adventure', 'Comedy', 'Family']",6.5,498,['États-Unis'],/ThNbvkm1pCDtlWbKlVGfiav8Za.jpg,['Metro-Goldwyn-Mayer'],"['Aurania Rouverol', 'Agnes Christine Johnston', 'Kay Van Riper', 'William Ludwig', 'Carey Wilson']",['George B. Seitz'],"['Mickey Rooney', 'Lewis Stone', 'Fay Holden', 'Cecilia Parker', 'Ann Rutherford', 'Sara Haden', 'Don Castle', 'Virginia Weidler', 'Gordon Jones', 'Ralph Morgan']",['hardy family']
80,tt0030631,Professor Beware,Professor Beware,1938,93,"['Comedy', 'Romance']",6.3,269,['États-Unis'],/7pdERSpuajg4hIP5EOm9HagLuFX.jpg,['The Harold Lloyd Corporation'],"['Delmer Daves', 'Jack Cunningham', 'Clyde Bruckman', 'Crampton Harris', 'Francis M. Cockrell', 'Marian B. Cockrell']",['Elliott Nugent'],"['Harold Lloyd', 'Phyllis Welch', 'William Frawley', 'Raymond Walburn', 'Lionel Stander', 'Thurston Hall', 'Cora Witherspoon', 'Sterling Holloway', 'Mary Lawrence', 'Arthur Aylesworth']",['screwball comedy']
